5970
0	833	0
0	1291	0
1372	1606	1292
0	1220	0
0	1625	0
0	1184	0
0	866	0
0	509	0
0	77	0
132	287	78
0	2648	0
0	1877	0
0	390	0
461	468	391
0	800	0
0	578	0
0	1055	0
0	1055	0
0	1031	0
0	1469	0
0	2030	0
0	5579	0
0	812	0
0	923	0
0	704	0
0	485	0
0	470	0
0	2459	0
0	1064	0
0	1343	0
0	371	0
0	1022	0
0	509	0
0	425	0
0	2195	0
0	4355	0
0	1922	0
0	4166	0
0	2321	0
0	1367	0
0	983	0
0	1166	0
1221	1295	1167
0	1352	0
0	1214	0
0	428	0
0	1483	0
1523	1580	1484
0	938	0
0	983	0
0	806	0
0	1277	0
0	1007	0
0	71	0
0	71	0
0	71	0
0	71	0
0	1148	0
0	1808	0
0	1229	0
0	935	0
0	1832	0
0	1436	0
0	428	0
0	1388	0
0	1235	0
0	1031	0
0	1712	0
0	1043	0
0	1484	0
0	812	0
0	71	0
0	71	0
0	422	0
0	1127	0
0	1469	0
0	1415	0
0	1895	0
0	2462	0
0	803	0
0	1097	0
0	1490	0
0	1169	0
0	71	0
0	71	0
0	3167	0
0	124	0
191	3647	125
0	5195	0
0	1616	0
0	1607	0
0	857	0
0	1046	0
0	71	0
0	71	0
0	896	0
0	1358	0
0	2834	0
0	22	0
77	1100	23
0	2270	0
0	1259	0
0	1142	0
0	569	0
0	3353	0
0	1475	0
0	1643	0
0	794	0
0	656	0
0	1292	0
0	749	0
0	751	0
799	1507	752
0	2579	0
0	305	0
0	196	0
515	866	197
0	746	0
0	575	0
0	752	0
0	1517	0
0	656	0
742	1152	657
0	1214	0
0	1703	0
0	1073	0
0	2111	0
0	644	0
0	239	0
0	533	0
623	925	534
0	1190	0
0	563	0
0	968	0
0	2126	0
0	2357	0
0	497	0
0	75	0
136	1088	76
0	707	0
0	1184	0
0	473	0
0	617	0
0	1421	0
0	1298	0
1351	1371	1299
0	1316	0
0	779	0
0	1844	0
0	1163	0
0	2597	0
0	1751	0
0	2573	0
0	614	0
0	473	0
0	581	0
0	578	0
0	138	0
191	240	139
0	1031	0
0	91	0
0	91	0
0	1709	0
0	91	0
0	91	0
0	1442	0
0	1232	0
0	1343	0
0	2690	0
0	1811	0
0	782	0
0	623	0
0	2519	0
0	2813	0
0	3200	0
0	1277	0
0	701	0
0	6209	0
0	4430	0
0	120	0
0	116	0
0	1856	0
0	1583	0
0	419	0
0	1628	0
0	254	0
0	1086	0
1118	2385	1087
0	2237	0
0	716	0
0	1586	0
0	228	0
383	1464	229
0	1262	0
0	2270	0
0	722	0
0	1103	0
0	194	0
0	1031	0
0	3062	0
0	2225	0
0	746	0
0	1592	0
0	713	0
0	1754	0
0	845	0
0	1589	0
0	1223	0
0	1721	0
0	1364	0
0	1226	0
0	1166	0
0	629	0
683	730	630
0	2114	0
0	85	0
0	1595	0
0	1361	0
0	2096	0
0	1856	0
0	2867	0
0	1391	0
0	2129	0
0	438	0
572	1689	439
0	1001	0
0	3677	0
0	857	0
0	1622	0
0	2	0
73	2304	3
0	944	0
0	49	0
111	1482	50
0	1811	0
0	1220	0
0	3296	0
0	21	0
59	1194	22
0	2033	0
0	2243	0
0	1478	0
0	1502	0
0	1028	0
0	344	0
0	1640	0
0	755	0
0	2048	0
0	129	0
0	150	0
0	542	0
0	573	0
623	627	574
0	71	0
0	71	0
0	72	0
0	72	0
0	2132	0
0	1412	0
0	1592	0
0	686	0
0	1709	0
0	689	0
0	1328	0
0	1154	0
0	235	0
0	235	0
0	1085	0
0	1898	0
0	344	0
0	259	0
553	685	260
0	35	0
90	3053	36
0	1994	0
0	1253	0
0	1237	0
1263	2376	1238
0	965	0
0	1899	0
1931	2622	1900
0	989	0
0	1496	0
0	1589	0
0	659	0
0	956	0
0	3710	0
0	599	0
0	962	0
0	3752	0
0	2150	0
0	1814	0
0	659	0
0	365	0
0	1721	0
0	1457	0
0	1853	0
0	1313	0
0	743	0
0	740	0
0	1310	0
0	347	0
0	1466	0
0	1769	0
0	917	0
0	680	0
0	1916	0
0	2918	0
0	1373	0
0	386	0
0	923	0
0	716	0
0	2135	0
0	2924	0
0	1865	0
0	531	0
573	1147	532
0	911	0
0	3665	0
0	1226	0
0	72	0
0	72	0
0	1043	0
0	1829	0
0	72	0
0	72	0
0	2837	0
2881	4209	2838
0	72	0
0	72	0
0	1409	0
0	824	0
0	2903	0
0	6	0
71	342	7
0	893	0
0	1166	0
0	1064	0
0	3734	0
0	902	0
0	1037	0
1097	1181	1038
1252	1334	1123
0	581	0
0	3053	0
0	2210	0
0	923	0
0	794	0
0	1349	0
0	800	0
0	740	0
0	320	0
0	1088	0
0	4250	0
0	1472	0
0	1247	0
0	73	0
0	73	0
0	1634	0
0	3356	0
0	242	0
0	3065	0
0	950	0
0	1328	0
0	962	0
0	1208	0
0	1706	0
0	1172	0
0	1274	0
0	1481	0
0	845	0
0	662	0
0	2855	0
0	707	0
0	791	0
0	611	0
0	920	0
0	1109	0
0	3746	0
0	2036	0
0	926	0
0	704	0
0	1274	0
0	221	0
0	1778	0
0	3854	0
0	689	0
0	572	0
0	1130	0
0	347	0
0	350	0
0	3200	0
0	646	0
741	837	647
0	2450	0
0	1223	0
0	1088	0
0	3572	0
0	553	0
631	649	554
0	2711	0
0	233	0
294	956	234
0	653	0
0	1688	0
0	1976	0
0	485	0
548	556	486
0	2003	0
0	821	0
0	14852	0
0	110	0
0	497	0
0	2273	0
0	617	0
0	1133	0
0	551	0
0	1232	0
0	855	0
935	954	856
0	2429	0
0	1502	0
0	1613	0
0	2096	0
0	668	0
0	1280	0
0	1112	0
0	4616	0
0	1364	0
0	1781	0
0	738	0
833	906	739
0	207	0
260	402	208
0	3	0
17	993	4
0	2180	0
0	527	0
0	65	0
183	287	66
0	116	0
0	543	0
589	617	544
0	71	0
0	71	0
0	1106	0
0	9386	0
0	1112	0
0	1667	0
0	782	0
0	791	0
0	2414	0
0	2	0
143	871	3
0	509	0
0	1043	0
0	3	0
64	824	4
0	4916	0
0	1694	0
0	509	0
0	962	0
0	1724	0
0	1679	0
0	1397	0
0	965	0
0	845	0
0	944	0
0	983	0
0	3089	0
0	1313	0
0	140	0
193	357	141
0	1307	0
0	575	0
0	1118	0
0	3029	0
0	1016	0
0	608	0
0	194	0
0	1520	0
0	1886	0
0	824	0
0	2402	0
0	3296	0
0	761	0
0	1337	0
0	929	0
0	782	0
0	2450	0
0	545	0
0	536	0
0	1103	0
0	3122	0
0	4910	0
0	2	0
63	329	3
0	824	0
0	1433	0
0	608	0
0	431	0
0	722	0
0	8	0
217	472	9
522	727	265
0	650	0
0	1193	0
0	88	0
0	88	0
0	1562	0
0	1142	0
0	2963	0
0	668	0
0	29	0
81	1166	30
0	5828	0
0	713	0
0	367	0
500	524	368
0	1301	0
0	512	0
0	698	0
0	323	0
0	554	0
0	638	0
0	869	0
0	1571	0
0	1535	0
0	1046	0
0	356	0
0	1853	0
0	1271	0
0	2603	0
0	248	0
0	1484	0
0	983	0
0	1232	0
0	2225	0
0	1511	0
0	416	0
0	737	0
0	572	0
0	671	0
0	1226	0
0	1436	0
0	1346	0
0	3620	0
0	1574	0
0	455	0
0	1304	0
0	1316	0
0	776	0
0	1325	0
0	2090	0
0	1028	0
0	2	0
299	658	3
0	2864	0
0	62	0
141	1091	63
0	599	0
0	70	0
0	70	0
0	590	0
0	1058	0
0	692	0
0	1733	0
0	911	0
0	1046	0
0	2342	0
0	15	0
89	1380	16
0	4076	0
0	254	0
0	962	0
0	3509	0
0	170	0
215	1105	171
0	1979	0
0	116	0
0	120	0
0	383	0
0	1007	0
0	1169	0
0	692	0
0	1091	0
0	2183	0
0	887	0
0	1610	0
0	3176	0
0	251	0
0	329	0
0	944	0
0	1769	0
0	191	0
0	803	0
0	749	0
0	1859	0
0	247	0
407	413	248
0	1193	0
0	1313	0
0	833	0
0	3509	0
0	1613	0
0	197	0
0	893	0
0	3482	0
0	692	0
0	71	0
0	71	0
0	71	0
0	71	0
0	1067	0
0	920	0
0	314	0
0	1382	0
0	677	0
0	152	0
230	1660	153
0	1574	0
0	1115	0
0	941	0
0	1073	0
0	1211	0
0	383	0
0	1124	0
0	929	0
0	265	0
297	2241	266
0	5003	0
0	710	0
0	795	0
884	1527	796
0	1209	0
1285	1361	1210
0	70	0
0	70	0
0	70	0
0	70	0
0	824	0
0	1052	0
1151	1153	1053
0	3023	0
0	650	0
0	1106	0
0	740	0
0	641	0
0	2225	0
0	1562	0
0	275	0
0	1178	0
0	2075	0
0	1571	0
0	776	0
0	1469	0
1583	1894	1470
0	995	0
0	575	0
0	593	0
0	806	0
0	473	0
0	734	0
0	2177	0
0	716	0
0	1397	0
0	1655	0
0	2033	0
0	1436	0
0	2861	0
0	1610	0
0	1973	0
0	2087	0
0	926	0
0	4553	0
0	1463	0
0	2018	0
0	890	0
0	2249	0
0	2057	0
0	701	0
0	380	0
446	454	381
0	1964	0
0	533	0
0	1520	0
0	3323	0
0	115	0
184	269	116
319	335	202
0	1319	0
0	845	0
0	815	0
0	638	0
0	644	0
0	1037	0
0	641	0
0	836	0
0	785	0
0	1358	0
0	821	0
0	1118	0
0	70	0
0	70	0
0	971	0
0	629	0
0	839	0
0	1877	0
0	707	0
0	689	0
0	3269	0
0	1631	0
0	611	0
0	1196	0
0	680	0
0	1247	0
0	71	0
0	71	0
0	1694	0
0	983	0
0	743	0
0	218	0
0	602	0
0	341	0
0	1079	0
0	1085	0
0	7670	0
0	1235	0
0	187	0
249	354	188
400	441	294
0	70	0
0	70	0
0	1181	0
0	1103	0
0	677	0
0	605	0
0	1040	0
0	3098	0
0	1337	0
0	704	0
0	1127	0
0	491	0
0	1643	0
0	194	0
0	48	0
103	488	49
0	1148	0
0	992	0
0	515	0
0	1550	0
0	1418	0
0	1280	0
0	1250	0
0	2012	0
0	1604	0
0	1033	0
1260	1674	1034
0	3032	0
0	1571	0
0	209	0
239	940	210
0	3116	0
0	1667	0
0	1578	0
1670	1881	1579
0	317	0
0	1643	0
0	4562	0
0	44	0
307	1197	45
0	3965	0
0	698	0
0	899	0
0	497	0
0	1268	0
0	417	0
875	948	418
0	2516	0
0	1196	0
0	1457	0
0	932	0
0	2507	0
0	1631	0
0	2051	0
0	596	0
0	335	0
0	1097	0
0	1874	0
0	896	0
0	583	0
733	751	584
0	1847	0
0	1139	0
0	536	0
0	2430	0
2501	2826	2431
0	71	0
0	71	0
0	776	0
0	1088	0
0	1262	0
0	70	0
0	70	0
0	6443	0
0	968	0
0	1190	0
0	1076	0
0	1430	0
0	1367	0
0	787	0
876	2145	788
0	1790	0
0	274	0
0	259	0
0	359	0
389	736	360
0	1364	0
0	1472	0
0	428	0
680	1155	429
1240	1285	905
0	82	0
0	1538	0
0	3086	0
0	1622	0
0	563	0
0	2417	0
0	203	0
0	671	0
0	1004	0
0	1541	0
0	2264	0
0	1244	0
0	1067	0
0	842	0
0	2030	0
0	1181	0
0	1886	0
0	1667	0
0	1496	0
0	1388	0
0	425	0
0	1214	0
0	73	0
0	73	0
0	71	0
0	71	0
0	1013	0
0	1238	0
0	485	0
0	2501	0
0	1874	0
0	653	0
0	782	0
0	2672	0
0	921	0
1010	1077	922
0	800	0
0	1667	0
0	2291	0
0	317	0
0	1673	0
0	1724	0
0	1412	0
0	1670	0
0	1478	0
0	1355	0
0	2296	0
2409	3486	2297
0	1253	0
0	3914	0
0	71	0
0	71	0
0	2153	0
0	773	0
0	281	0
0	191	0
0	1697	0
0	1055	0
0	3416	0
0	863	0
0	1124	0
0	590	0
0	3017	0
0	1013	0
0	497	0
0	249	0
307	348	250
407	447	292
0	1160	0
0	1328	0
0	1292	0
0	1372	0
1458	1515	1373
0	1073	0
0	360	0
428	4803	361
0	2531	0
0	2120	0
0	782	0
0	1454	0
0	3500	0
0	1703	0
0	851	0
0	1292	0
0	554	0
0	2762	0
0	1208	0
0	572	0
0	1673	0
0	2510	0
0	1934	0
0	953	0
0	2630	0
0	986	0
0	1223	0
0	1274	0
0	638	0
0	308	0
0	1040	0
0	2039	0
0	470	0
0	1839	0
1944	1966	1840
0	4202	0
0	2450	0
0	3053	0
0	473	0
0	437	0
0	653	0
0	1127	0
0	2531	0
0	1175	0
0	562	0
629	686	563
0	311	0
371	373	312
0	1859	0
0	887	0
0	1127	0
0	584	0
603	638	585
0	1397	0
0	87	0
171	557	88
978	1063	475
0	73	0
0	73	0
0	920	0
0	494	0
0	1406	0
0	587	0
0	422	0
0	1529	0
0	1517	0
0	512	0
0	2231	0
0	2105	0
0	779	0
0	2306	0
0	647	0
0	222	0
349	1229	223
0	1244	0
0	653	0
0	731	0
0	2591	0
0	506	0
566	568	507
0	1397	0
0	515	0
0	1187	0
0	1199	0
0	1721	0
0	2423	0
0	2066	0
0	1685	0
0	1733	0
0	1234	0
1398	2151	1235
0	1142	0
0	1937	0
0	941	0
0	425	0
0	521	0
0	1562	0
0	1466	0
0	2060	0
0	2462	0
0	296	0
0	1334	0
0	1064	0
0	491	0
0	2903	0
0	662	0
0	72	0
0	72	0
0	926	0
963	1058	927
0	1517	0
0	1877	0
0	545	0
0	190	0
292	1630	191
0	2300	0
0	1772	0
0	479	0
542	661	480
0	1208	0
0	5	0
59	1135	6
0	1544	0
0	111	0
0	111	0
0	111	0
0	111	0
0	87	0
0	87	0
0	1922	0
0	824	0
0	1520	0
0	926	0
0	491	0
0	650	0
0	827	0
0	1049	0
0	12	0
138	499	13
0	473	0
0	2012	0
0	3995	0
0	2876	0
0	3302	0
0	841	0
923	974	842
0	203	0
0	1412	0
0	179	0
251	346	180
0	80	0
152	520	81
0	374	0
0	176	0
0	704	0
0	1346	0
0	1667	0
0	1514	0
0	1343	0
0	1688	0
0	1100	0
0	650	0
0	1709	0
1768	6705	1710
0	1334	0
0	1256	0
0	1643	0
0	1139	0
0	1844	0
0	1226	0
0	1337	0
0	629	0
0	902	0
0	818	0
0	87	0
147	1063	88
0	2024	0
0	2459	0
0	1697	0
0	734	0
801	809	735
0	755	0
0	572	0
0	1865	0
0	56	0
106	2775	57
0	341	0
0	1307	0
0	690	0
1166	1362	691
0	2264	0
0	452	0
0	304	0
649	667	305
0	614	0
0	1541	0
0	1145	0
0	1259	0
0	4517	0
0	1073	0
0	1676	0
0	2345	0
0	103	0
350	842	104
0	1022	0
0	749	0
0	971	0
0	4850	0
0	1367	0
0	2168	0
0	2834	0
0	2405	0
0	959	0
0	1115	0
0	121	0
201	255	122
0	1250	0
0	1067	0
0	860	0
0	5639	0
0	1319	0
0	824	0
886	900	825
0	5318	0
0	1352	0
0	1166	0
0	1709	0
0	1025	0
0	605	0
0	1190	0
0	1034	0
0	569	0
0	1208	0
0	1223	0
0	680	0
0	737	0
0	1781	0
0	2414	0
0	1964	0
0	2141	0
0	2195	0
0	281	0
0	1064	0
0	1058	0
0	5	0
90	3107	6
0	572	0
0	50	0
103	996	51
0	3614	0
0	362	0
0	1376	0
0	1658	0
0	815	0
0	3497	0
0	2774	0
0	1133	0
0	323	0
0	542	0
0	1109	0
0	1505	0
0	428	0
0	737	0
0	734	0
0	791	0
0	1199	0
0	2297	0
0	599	0
0	1799	0
0	1649	0
0	791	0
0	404	0
0	812	0
0	456	0
516	1567	457
0	764	0
0	1715	0
0	2129	0
0	557	0
643	2250	558
0	2075	0
0	2873	0
0	2141	0
0	830	0
0	552	0
627	640	553
0	111	0
339	787	112
0	452	0
0	1316	0
0	1388	0
0	794	0
0	3011	0
0	1331	0
0	482	0
0	341	0
0	2780	0
0	1091	0
0	1943	0
0	914	0
0	1292	0
0	1553	0
0	932	0
0	1154	0
0	1187	0
0	173	0
0	467	0
0	233	0
285	311	234
0	404	0
0	1428	0
1611	2314	1429
0	467	0
0	1403	0
0	389	0
0	2249	0
0	3014	0
0	533	0
0	2132	0
0	44	0
98	1207	45
0	72	0
0	72	0
0	3047	0
0	3020	0
0	1076	0
0	3962	0
0	678	0
733	800	679
873	920	747
0	1628	0
0	1622	0
1660	2370	1623
0	1532	0
0	2549	0
0	1718	0
0	2351	0
0	677	0
0	890	0
0	88	0
0	88	0
0	1400	0
0	1484	0
0	1013	0
0	713	0
0	554	0
0	1082	0
0	989	0
0	506	0
0	764	0
0	1355	0
0	542	0
0	2207	0
0	530	0
0	1490	0
0	758	0
0	347	0
0	860	0
0	827	0
0	1073	0
0	2582	0
0	2333	0
0	716	0
0	236	0
0	1526	0
0	1118	0
0	782	0
0	1118	0
0	87	0
0	93	0
0	1145	0
0	1565	0
1727	1810	1566
0	2054	0
0	788	0
0	884	0
0	1337	0
0	6	0
318	892	7
0	557	0
0	1097	0
0	2981	0
0	1253	0
0	935	0
0	1127	0
0	1535	0
0	848	0
0	1220	0
0	82	0
0	82	0
0	116	0
0	120	0
0	1640	0
0	81	0
0	81	0
0	4598	0
0	1130	0
0	1850	0
0	3275	0
0	1241	0
0	1460	0
0	1481	0
0	2492	0
0	1982	0
0	1550	0
0	47	0
618	2708	48
0	3150	0
3254	3294	3151
0	1892	0
0	683	0
0	485	0
0	875	0
0	1424	0
0	581	0
0	1709	0
0	914	0
0	1367	0
0	2372	0
0	776	0
0	1880	0
0	521	0
0	698	0
0	2774	0
0	2000	0
0	1826	0
0	1283	0
0	698	0
753	812	699
0	1190	0
0	32	0
78	969	33
1001	1029	925
0	1382	0
0	1283	0
0	52	0
114	930	53
0	72	0
0	72	0
0	71	0
0	71	0
0	71	0
0	71	0
0	71	0
0	71	0
0	71	0
0	71	0
0	1169	0
0	57	0
218	1560	58
0	1505	0
0	344	0
0	1868	0
0	791	0
0	2414	0
0	918	0
975	1570	919
0	1586	0
0	1484	0
0	1049	0
0	911	0
0	689	0
0	1730	0
0	1418	0
0	278	0
0	365	0
0	584	0
0	332	0
0	287	0
0	1004	0
0	496	0
549	585	497
0	1844	0
0	674	0
0	1184	0
0	320	0
624	659	321
0	437	0
0	1523	0
0	1337	0
0	968	0
0	1484	0
0	2228	0
0	2558	0
0	1268	0
0	1469	0
0	956	0
0	1085	0
0	115	0
0	115	0
0	1265	0
0	2531	0
0	170	0
0	2303	0
0	1301	0
0	2447	0
0	701	0
0	3167	0
0	2651	0
0	3891	0
4004	4083	3892
0	2285	0
0	1895	0
0	992	0
0	2465	0
0	134	0
0	137	0
0	137	0
0	1730	0
0	1318	0
1371	1581	1319
0	1385	0
0	2054	0
0	1595	0
0	695	0
0	1430	0
0	1391	0
0	1364	0
0	461	0
0	446	0
0	662	0
0	3017	0
0	1562	0
0	770	0
0	1340	0
0	81	0
0	81	0
0	2516	0
0	2642	0
0	3230	0
0	2066	0
0	263	0
0	839	0
0	549	0
758	1185	550
0	2111	0
0	956	0
0	2312	0
0	5024	0
0	782	0
0	518	0
0	2195	0
0	1235	0
0	1280	0
0	4970	0
0	512	0
0	1433	0
0	3005	0
0	1490	0
0	4046	0
0	1442	0
0	713	0
0	299	0
0	3941	0
0	1109	0
0	668	0
0	1334	0
0	1724	0
0	311	0
0	1490	0
0	4643	0
0	1511	0
0	539	0
605	853	540
0	884	0
0	1145	0
0	797	0
0	10	0
61	736	11
0	941	0
0	71	0
0	71	0
0	1613	0
0	686	0
0	11477	0
0	605	0
0	1745	0
0	1844	0
0	71	0
0	67	0
0	85	0
184	370	86
0	1049	0
0	1130	0
0	1526	0
0	1319	0
0	488	0
0	102	0
0	345	0
488	567	346
0	1244	0
0	206	0
0	1415	0
0	1775	0
0	407	0
0	1010	0
0	561	0
612	1591	562
0	71	0
0	71	0
0	507	0
885	919	508
0	791	0
0	1442	0
0	3107	0
0	1763	0
0	2261	0
0	1097	0
0	1902	0
2009	2058	1903
0	3233	0
0	465	0
581	1545	466
0	1877	0
0	2162	0
0	959	0
0	144	0
217	410	145
0	1685	0
0	16	0
99	813	17
0	1451	0
0	1049	0
0	713	0
0	4055	0
0	1241	0
0	1448	0
0	2372	0
0	362	0
0	1529	0
0	120	0
0	116	0
0	1511	0
0	1790	0
0	302	0
0	950	0
0	683	0
0	1823	0
0	2132	0
0	4553	0
0	1553	0
0	1784	0
0	1817	0
0	2621	0
0	2051	0
0	1010	0
0	1394	0
0	650	0
0	1649	0
0	443	0
491	1033	444
0	1439	0
0	713	0
0	100	0
0	623	0
0	3098	0
0	2945	0
0	1121	0
0	2795	0
0	8	0
64	669	9
0	1655	0
0	872	0
0	1904	0
0	680	0
0	1493	0
0	15	0
79	1778	16
0	740	0
0	806	0
0	2060	0
0	1052	0
0	1655	0
0	1298	0
0	956	0
0	170	0
319	1404	171
0	2519	0
0	1361	0
0	1934	0
0	1369	0
1427	1463	1370
0	22	0
71	1349	23
0	3734	0
0	665	0
0	1232	0
0	332	0
0	4616	0
0	524	0
618	2431	525
2529	2556	2339
0	2405	0
0	1061	0
0	518	0
0	740	0
0	737	0
0	902	0
0	485	0
0	3224	0
0	70	0
199	427	71
0	338	0
472	507	339
0	1766	0
0	9029	0
0	1262	0
0	233	0
0	2300	0
0	602	0
0	1385	0
0	1682	0
0	527	0
0	320	0
0	332	0
0	4679	0
0	944	0
0	2303	0
0	849	0
899	978	850
0	485	0
0	81	0
0	81	0
0	81	0
0	81	0
0	320	0
0	1223	0
0	2282	0
0	1289	0
0	818	0
0	1520	0
0	1037	0
0	917	0
0	545	0
0	2702	0
0	1499	0
0	386	0
0	650	0
0	655	0
978	1518	656
0	1193	0
0	39	0
96	289	40
0	683	0
0	569	0
0	305	0
0	746	0
0	2294	0
0	1211	0
0	2987	0
0	2522	0
0	443	0
0	1652	0
0	983	0
0	482	0
0	1601	0
0	1346	0
0	1130	0
0	977	0
0	761	0
0	2243	0
0	1733	0
0	1322	0
0	1379	0
0	3050	0
0	1298	0
0	443	0
0	3908	0
0	2867	0
0	1213	0
1342	3625	1214
3780	4009	3498
4108	6154	3728
0	2060	0
0	1673	0
0	1382	0
0	1319	0
0	1070	0
0	527	0
0	3965	0
0	608	0
0	4250	0
0	136	0
368	602	137
0	647	0
0	161	0
0	749	0
0	779	0
0	1724	0
0	99	0
1003	1187	100
0	401	0
0	238	0
469	1795	239
0	263	0
0	2000	0
0	1922	0
0	191	0
0	1253	0
0	116	0
0	137	0
0	686	0
0	1409	0
0	185	0
0	194	0
0	145	0
448	529	146
0	685	0
1109	1169	686
0	104	0
186	815	105
0	443	0
0	860	0
0	1406	0
0	4478	0
0	1610	0
0	1349	0
0	2378	0
0	2558	0
0	1496	0
0	491	0
545	604	492
0	758	0
0	914	0
0	1151	0
0	191	0
0	827	0
0	920	0
0	85	0
0	85	0
0	581	0
0	2750	0
0	1544	0
0	1376	0
0	863	0
0	54	0
195	1126	55
0	428	0
0	785	0
0	37	0
99	387	38
0	452	0
0	2243	0
0	1757	0
0	4877	0
0	3869	0
0	1043	0
0	1394	0
0	123	0
226	338	124
0	1568	0
0	2126	0
0	1160	0
0	4580	0
0	455	0
0	239	0
0	698	0
0	1277	0
0	1637	0
0	908	0
0	320	0
0	3566	0
0	4646	0
0	1175	0
0	1769	0
0	998	0
0	545	0
0	1274	0
0	1487	0
0	1499	0
0	1340	0
0	647	0
0	569	0
0	974	0
0	2078	0
0	1640	0
0	1856	0
0	557	0
0	3677	0
0	1538	0
0	653	0
0	1115	0
0	476	0
0	2	0
64	384	3
0	1619	0
0	3005	0
0	1535	0
0	731	0
0	824	0
0	1328	0
0	3521	0
0	1275	0
1337	1347	1276
0	4163	0
0	1820	0
0	1880	0
0	341	0
0	30	0
86	987	31
0	641	0
693	791	642
0	1046	0
0	1208	0
0	1406	0
0	299	0
353	523	300
0	773	0
0	1637	0
0	1043	0
0	1340	0
0	2201	0
0	1574	0
0	860	0
0	1349	0
0	671	0
0	114	0
0	114	0
0	575	0
0	1670	0
0	1358	0
0	1631	0
0	1436	0
0	1508	0
0	1427	0
0	1036	0
1315	1819	1037
0	1100	0
0	635	0
0	797	0
0	3062	0
0	3569	0
0	2524	0
2602	2605	2525
0	3107	0
0	3683	0
0	644	0
0	755	0
0	248	0
0	1760	0
0	1400	0
0	518	0
0	2882	0
0	368	0
437	578	369
655	878	511
0	368	0
0	2789	0
0	1664	0
0	1625	0
0	948	0
1055	2853	949
0	26	0
100	339	27
0	863	0
0	2036	0
0	2039	0
0	461	0
0	542	0
0	647	0
0	401	0
0	500	0
0	218	0
0	170	0
0	2645	0
0	539	0
0	2090	0
0	986	0
0	1223	0
0	1862	0
0	1841	0
0	605	0
0	1616	0
0	557	0
628	1074	558
0	2306	0
0	671	0
0	3341	0
0	3281	0
0	2969	0
0	17	0
85	1968	18
0	1043	0
0	1121	0
0	1145	0
0	2510	0
0	49	0
100	523	50
0	1094	0
0	488	0
0	5003	0
0	2567	0
0	1871	0
0	560	0
0	1562	0
0	836	0
0	1097	0
0	3209	0
0	2564	0
0	677	0
0	1791	0
1889	4354	1792
4414	5027	4258
0	767	0
0	671	0
0	578	0
0	2093	0
0	24	0
128	1449	25
0	719	0
0	43	0
105	813	44
0	782	0
0	3731	0
0	56	0
169	1458	57
0	1718	0
0	1691	0
0	442	0
490	505	443
0	974	0
0	1082	0
0	1574	0
0	728	0
800	1261	729
0	917	0
0	2060	0
0	785	0
0	1160	0
0	2294	0
0	1244	0
0	138	0
186	1525	139
0	1148	0
0	2537	0
0	887	0
0	2324	0
0	446	0
0	1334	0
0	2369	0
0	1730	0
0	3743	0
0	968	0
0	695	0
0	4091	0
0	1427	0
